,p_val,avg_diff,pct.1,pct.2,p_val_adj,p_val_adj_BH
NKX2-8,0.0292685304937587,-0.27096986164642,0.423,0.573,1,0.274241159716686
SOX18,0.0298077515969146,-0.308809267137098,0.442,0.545,1,0.274241159716686
ZNF136,0.0304937705053509,-0.260073654731414,0.404,0.58,1,0.274241159716686
MITF,0.0304937705053509,0.262196239838348,0.596,0.42,1,0.274241159716686
ZBTB18,0.0307719514411984,-0.276055454823454,0.356,0.448,1,0.274241159716686
SOX4,0.0309118571266007,-0.278300460759674,0.394,0.497,1,0.274241159716686
ZIC5,0.0311933072663529,-0.270787168385587,0.404,0.538,1,0.274241159716686
BACH2,0.032195765768257,0.519033772645723,0.548,0.434,1,0.275602473655063
NFIC(var.2),0.0326337695718034,-0.273168201517025,0.452,0.524,1,0.275602473655063
POU1F1,0.0330768667579964,-0.302977434981433,0.481,0.531,1,0.275602473655063
FOSB::JUNB,0.0333751172967768,0.551947009698816,0.529,0.434,1,0.275602473655063
NHLH2,0.0335251034303947,-0.184319602607463,0.327,0.462,1,0.275602473655063
MEIS1(var.2),0.0339785259245819,-0.278969719013932,0.462,0.566,1,0.275748806541799
POU4F3,0.0353703751442524,-0.281797680246713,0.423,0.545,1,0.281656396398124
JUND,0.0361644400445714,0.485986684516997,0.51,0.406,1,0.281656396398124
SREBF2(var.2),0.0363250635286859,0.250778975945873,0.606,0.503,1,0.281656396398124
ZBTB12,0.0364862946360919,-0.247106444783552,0.394,0.49,1,0.281656396398124
SOX10,0.0369736514318824,-0.295611391731723,0.394,0.49,1,0.281979775378091
FOSL2::JUNB,0.0391500833670097,0.525463964859719,0.529,0.434,1,0.29502384251568
POU3F2,0.0400156710038213,-0.231240710524886,0.375,0.524,1,0.297999055828458
BACH1,0.0423424980878868,0.402711926530553,0.567,0.469,1,0.30286555659566
HOXB13,0.0425261313982235,-0.226714457708733,0.385,0.503,1,0.30286555659566
NKX6-1,0.0430810772633308,-0.328725189605442,0.404,0.538,1,0.30286555659566
NKX6-2,0.0430810772633308,-0.328725189605442,0.404,0.538,1,0.30286555659566
LHX5,0.0430810772633308,-0.328725189605442,0.404,0.538,1,0.30286555659566
TWIST1,0.0438305153891699,-0.243057007450193,0.394,0.51,1,0.30286555659566
ZNF274,0.0445909325329882,-0.214555139930453,0.462,0.538,1,0.30286555659566
GFI1,0.044975295924158,0.266192551048543,0.587,0.455,1,0.30286555659566
CTCFL,0.044975295924158,-0.286115259168017,0.394,0.469,1,0.30286555659566
FOSL2::JUND,0.0465408019944121,0.489446657665824,0.529,0.427,1,0.310108712236451
OTX2,0.0477448136896467,-0.260909345454668,0.462,0.559,1,0.313670540651802
NOTO,0.0485619478418271,-0.313026033603118,0.365,0.462,1,0.313670540651802
ATF4,0.0485619478418271,-0.372129853478557,0.452,0.58,1,0.313670540651802
DLX6,0.0491824775595668,-0.286847831000781,0.452,0.573,1,0.314469780759654
FOS,0.0526053991768702,0.535908354242103,0.529,0.448,1,0.328739515513037
CEBPB,0.0526053991768702,-0.431431613554294,0.452,0.58,1,0.328739515513037
MAFK,0.0532688741539628,0.280854209816924,0.596,0.497,1,0.328739515513037
MSC,0.053491579933401,-0.25744698012135,0.404,0.51,1,0.328739515513037
LMX1B,0.0562252251757538,-0.262006555910025,0.356,0.503,1,0.340362215093016
MYF5,0.056458187337704,-0.229284214032891,0.298,0.49,1,0.340362215093016
MEOX2,0.0598048784788105,-0.295456772240127,0.413,0.497,1,0.356705237194583
CDX2,0.0602961459396847,-0.264259850607283,0.346,0.476,1,0.356705237194583
ZBTB7C,0.0615389657454681,-0.246350834258231,0.356,0.476,1,0.360686715897049
RBPJ,0.062548425486416,-0.196267440776699,0.375,0.497,1,0.361921633419447
MTF1,0.0638294690058126,-0.187629770295684,0.365,0.51,1,0.361921633419447
HES6,0.0640882606494944,-0.166336050653619,0.442,0.545,1,0.361921633419447
HAND2,0.0640882606494944,-0.280753505947853,0.433,0.49,1,0.361921633419447
NFIC::TLX1,0.0646084432486533,-0.258034824181058,0.481,0.566,1,0.361921633419447
MSGN1,0.065924158083967,-0.236601252417591,0.394,0.51,1,0.366052561992553
POU2F2,0.0675320825280944,-0.2408664688162,0.442,0.517,1,0.371720071654641
HOXA10,0.0686218542012503,-0.219409600487878,0.404,0.503,1,0.374238993124635
MEIS1,0.0691721361699562,-0.263483630729627,0.375,0.476,1,0.374238993124635
CEBPG(var.2),0.071409624276411,-0.418340033136858,0.481,0.538,1,0.383070272601425
TAL1::TCF3,0.0748767616216634,-0.244836094595265,0.423,0.517,1,0.398294034508512
FIGLA,0.0757646990956737,-0.225570282964483,0.471,0.58,1,0.399658787729679
RARB(var.3),0.0766612102406771,-0.221634508265801,0.462,0.483,1,0.401045835391311
SPIC,0.0778699925348469,0.316230711398107,0.548,0.455,1,0.402193538072896
CEBPD,0.0781746009596872,-0.420701622412981,0.51,0.552,1,0.402193538072896
VEZF1,0.0787867278373445,-0.223763395034633,0.394,0.503,1,0.402193538072896
EHF,0.0806465390035352,0.304920580768838,0.548,0.476,1,0.406727349825467
JUN::JUNB,0.0809599464107564,0.401569261115523,0.481,0.42,1,0.406727349825467
JUN(var.2),0.0854523520383963,0.457923502197231,0.49,0.469,1,0.424212864696275
ZSCAN4,0.0857808004441124,-0.166469016625089,0.385,0.483,1,0.424212864696275
HOXB3,0.0877729724045146,-0.263549323621889,0.346,0.51,1,0.430699934357037
NR3C2,0.0901441596861851,-0.189255452811501,0.356,0.476,1,0.438932716010424
POU4F2,0.091869220678976,-0.226350335885664,0.423,0.503,1,0.443917684654899
ELF3,0.0932682830381091,0.304305496765449,0.587,0.483,1,0.447263811841841
RAX,0.0957577374051347,-0.187247483229229,0.404,0.49,1,0.4557492314094
NR1I2,0.0979336435088809,0.195976367331859,0.596,0.476,1,0.462626838366579
LEF1,0.0994060661929111,-0.189572656153334,0.452,0.566,1,0.466103999260094
GLIS2,0.102025257881883,-0.213764335828725,0.346,0.42,1,0.47321085929557
HESX1,0.102783602666074,-0.224933684565319,0.385,0.483,1,0.47321085929557
PLAG1,0.103164452737423,-0.206683739720461,0.481,0.531,1,0.47321085929557
ARGFX,0.104313738331113,-0.263605659703738,0.365,0.434,1,0.473389436577102
SREBF1,0.104699085498885,-0.238767805448545,0.49,0.594,1,0.473389436577102
CEBPE,0.108615011984316,-0.367851430597315,0.49,0.538,1,0.484480016878855
NR1D1,0.109012895050376,-0.195666342894797,0.442,0.517,1,0.484480016878855
ZIC4,0.110213463555379,-0.174866971845083,0.433,0.531,1,0.484480016878855
BHLHA15(var.2),0.110213463555379,-0.165594897085263,0.413,0.503,1,0.484480016878855
TBX3,0.114290932609067,0.219859215320056,0.596,0.524,1,0.498939036838202
CUX2,0.117215140602606,-0.203009232244619,0.404,0.503,1,0.504742748309182
GMEB2,0.117215140602606,-0.229119597946594,0.433,0.49,1,0.504742748309182
MYOG,0.118061328169084,-0.192384897353214,0.356,0.42,1,0.504951491425881
CEBPG,0.12062866237964,-0.273375006376252,0.423,0.531,1,0.512469418028939
POU3F1,0.121928611695525,-0.236690052705514,0.423,0.545,1,0.514538741355117
NR3C1,0.127688661533119,-0.177091767433388,0.385,0.483,1,0.535277634109037
PBX1,0.13179883130192,-0.202791850143705,0.413,0.503,1,0.548872764566548
TFAP2E,0.135065935001496,-0.179498975691487,0.413,0.51,1,0.558802201672858
CDX4,0.136960750642508,-0.136417300661052,0.452,0.531,1,0.562962046472128
HOXC13,0.138876007561287,-0.253846867864364,0.433,0.455,1,0.567151695395451
ASCL1(var.2),0.139841338953763,-0.202312238529898,0.413,0.51,1,0.567433125370077
EVX1,0.143260692888484,-0.229872798509036,0.433,0.462,1,0.57427567005603
RXRG(var.2),0.144249338924026,-0.176776826236062,0.452,0.587,1,0.57427567005603
TCF21(var.2),0.144249338924026,-0.202730800593396,0.413,0.497,1,0.57427567005603
HLF,0.147246664010384,-0.291670916413945,0.423,0.531,1,0.576150353130791
MYC,0.147750814518777,-0.152134465210116,0.423,0.517,1,0.576150353130791
NFIC,0.147750814518777,-0.161284880757401,0.365,0.441,1,0.576150353130791
NHLH1,0.148763071487415,-0.163443718344803,0.394,0.448,1,0.576150353130791
RORB,0.149271181537835,-0.178594459452276,0.49,0.587,1,0.576150353130791
EOMES,0.154425363980132,0.219976303750967,0.548,0.531,1,0.592431850905598
NFATC4,0.155472237447777,-0.162714273096966,0.442,0.524,1,0.592854977737609
ZNF682,0.156524489248398,-0.103508947847926,0.481,0.538,1,0.593293423318776
NKX2-3,0.15971365296636,-0.193563937026076,0.442,0.497,1,0.601778228141106
ZNF282,0.16458920020453,-0.152781923796899,0.442,0.517,1,0.616479075322293
TBX19,0.168458143963908,-0.149548596205604,0.462,0.51,1,0.623590673269905
RXRB(var.2),0.168458143963908,-0.103201965247982,0.442,0.51,1,0.623590673269905
SREBF2,0.171828374107537,-0.161373030913359,0.462,0.538,1,0.632368376802738
RFX7,0.173532295314524,-0.211601973222296,0.404,0.441,1,0.634947647017881
GBX1,0.175248811263773,-0.208555146260032,0.356,0.441,1,0.6361405392401
LHX2,0.176977964416956,-0.178236775556575,0.423,0.483,1,0.6361405392401
GBX2,0.178719796805551,-0.215977297847879,0.394,0.462,1,0.6361405392401
SOX14,0.178719796805551,0.106749605175576,0.481,0.357,1,0.6361405392401
NR6A1,0.1793032324115,-0.161177407389134,0.413,0.483,1,0.6361405392401
EBF1,0.179888082976268,-0.110110796782396,0.356,0.455,1,0.6361405392401
SMAD3,0.182241665222733,-0.132313858899821,0.452,0.49,1,0.640883189366611
IRF8,0.188831659555414,0.28963715801089,0.442,0.371,1,0.655273827276582
TFAP2B(var.2),0.188831659555414,-0.166306676195672,0.471,0.601,1,0.655273827276582
MSANTD3,0.189439352909344,-0.14752810479111,0.442,0.524,1,0.655273827276582
TGIF2LX,0.192499449561298,-0.107004609095748,0.481,0.559,1,0.658768648503503
HOXD9,0.193733608534756,-0.145132930981816,0.452,0.517,1,0.658768648503503
ASCL1,0.194352862255261,-0.150358024003879,0.327,0.392,1,0.658768648503503
SRY,0.197470928346461,0.143887531982529,0.452,0.35,1,0.658768648503503
ZSCAN29,0.197470928346461,-0.163666879631454,0.481,0.559,1,0.658768648503503
TBXT,0.19935925500789,-0.145906675785444,0.481,0.517,1,0.658768648503503
OSR1,0.199991619803826,-0.191572266531843,0.423,0.517,1,0.658768648503503
ELF2,0.200625448103733,0.128525520868787,0.558,0.49,1,0.658768648503503
FOXF2,0.201260741227675,-0.200193570173823,0.433,0.497,1,0.658768648503503
HIC2,0.201260741227675,-0.141157541822113,0.404,0.51,1,0.658768648503503
TFAP2C,0.201897500489225,-0.158227301665038,0.481,0.49,1,0.658768648503503
KLF17,0.205103334378198,0.123648057398151,0.471,0.413,1,0.663191131445418
LMX1A,0.206395976137042,-0.181436489025394,0.442,0.524,1,0.663191131445418
PRDM1,0.206395976137042,0.124067817283908,0.548,0.483,1,0.663191131445418
ZNF449,0.208346014961726,-0.125567928118698,0.5,0.573,1,0.666075896317032
THAP11,0.210309375099874,-0.11114859549566,0.404,0.497,1,0.668974042403116
ELF4,0.213611334614987,0.18381387096042,0.587,0.51,1,0.675650344969776
JUND(var.2),0.215610378647543,-0.131518036692327,0.51,0.552,1,0.675650344969776
IRF9,0.215610378647543,0.217894727791064,0.471,0.378,1,0.675650344969776
EGR4,0.216950539405996,-0.154692092901325,0.471,0.545,1,0.676500943073868
THRB(var.2),0.221006953409701,-0.157457155375368,0.481,0.552,1,0.685408182761049
TGIF1,0.222371098631751,-0.113757304245437,0.452,0.559,1,0.685408182761049
ETV4,0.223055427565207,0.141757830133234,0.577,0.573,1,0.685408182761049
PAX1,0.226499678588204,-0.146197651259466,0.481,0.503,1,0.689299502626602
XBP1,0.226499678588204,0.138768522806785,0.577,0.517,1,0.689299502626602
GRHL1,0.229282270384702,-0.167617966085139,0.471,0.531,1,0.691122272159603
PITX1,0.229282270384702,-0.131010288961938,0.49,0.552,1,0.691122272159603
ZKSCAN5,0.23138511895026,0.229563540671682,0.481,0.441,1,0.69239846722724
MEIS2,0.232089103310185,-0.161094367894267,0.394,0.462,1,0.69239846722724
NKX6-3,0.234920241162213,-0.183711143152829,0.471,0.51,1,0.69239846722724
GABPA,0.237775745749417,0.195580059284265,0.529,0.524,1,0.69239846722724
PKNOX2,0.239212654333443,-0.0771590667932553,0.452,0.51,1,0.69239846722724
FOSL1::JUN(var.2),0.239212654333443,-0.0994793406077792,0.481,0.538,1,0.69239846722724
RFX3,0.239933400905447,-0.116252096991825,0.404,0.483,1,0.69239846722724
CREB3,0.240655676864629,0.141778133848868,0.529,0.483,1,0.69239846722724
BHLHE23,0.240655676864629,-0.184173802317097,0.423,0.476,1,0.69239846722724
NR2F6(var.3),0.240655676864629,-0.105937915254663,0.442,0.531,1,0.69239846722724
PKNOX1,0.242104820497736,-0.137892522925456,0.442,0.531,1,0.69239846722724
NFYA,0.242831689928037,0.137367859030486,0.51,0.462,1,0.69239846722724
IKZF1,0.245754505185465,0.170758177071729,0.558,0.483,1,0.69655163900953
HOXD11,0.246489047611587,-0.170358584105403,0.471,0.524,1,0.69655163900953
TBX20,0.250184832555388,0.129165586899134,0.577,0.497,1,0.698023493201919
RORC,0.250184832555388,-0.159825905239418,0.442,0.538,1,0.698023493201919
ESX1,0.25316919550878,-0.186104499998358,0.337,0.42,1,0.698023493201919
GLIS3,0.253919144751921,-0.100256652148306,0.462,0.524,1,0.698023493201919
SOX13,0.254670638891642,-0.130511762137561,0.433,0.503,1,0.698023493201919
DUX4,0.256178264781938,-0.154970803907122,0.394,0.497,1,0.698023493201919
HOXA1,0.256934397971638,-0.121566906356045,0.49,0.538,1,0.698023493201919
HOXA5,0.256934397971638,-0.121566906356045,0.49,0.538,1,0.698023493201919
HOXB5,0.256934397971638,-0.121566906356045,0.49,0.538,1,0.698023493201919
HOXA6,0.258451308373421,-0.178143072639644,0.423,0.49,1,0.699143923933228
MAX,0.262270706475334,-0.102870759537236,0.452,0.49,1,0.699595964299189
LHX1,0.262270706475334,-0.196853072333273,0.452,0.51,1,0.699595964299189
HES2,0.262270706475334,-0.101886775941889,0.462,0.476,1,0.699595964299189
MYOD1,0.263039240921338,-0.141812952971989,0.51,0.503,1,0.699595964299189
HOXC12,0.264580969786831,-0.0879689128879683,0.481,0.587,1,0.700752108263865
EBF3,0.268462503817862,-0.138110660714972,0.442,0.524,1,0.707183083041624
MYBL2,0.269243480273351,0.12682309124472,0.558,0.483,1,0.707183083041624
NR2F2,0.270810107412202,0.121669287015204,0.481,0.503,1,0.707490187544806
FOS::JUN(var.2),0.271595759199665,-0.149190859000675,0.481,0.531,1,0.707490187544806
ZNF354C,0.274753966927668,0.105778172646578,0.51,0.42,1,0.709030560413847
TFAP4,0.275547421582633,-0.147113580427318,0.433,0.531,1,0.709030560413847
FOXD2,0.275547421582633,-0.123534527501678,0.481,0.531,1,0.709030560413847
KLF4,0.280340969973181,0.0609425306113002,0.5,0.371,1,0.718444672036533
TFAP2C(var.3),0.286004648893915,-0.155120547291539,0.413,0.469,1,0.726228273960803
HOXC4,0.286004648893915,-0.157461699068939,0.519,0.552,1,0.726228273960803
SOHLH2,0.286820013412639,-0.13305102045173,0.462,0.51,1,0.726228273960803
GSC,0.290920363071565,-0.152500695091731,0.462,0.531,1,0.732442945063684
PAX3(var.2),0.291745140749083,0.119981422955337,0.567,0.51,1,0.732442945063684
BARHL1,0.293399406343053,0.151580783155542,0.519,0.413,1,0.732442945063684
PRDM4,0.294228894839437,-0.114451279139161,0.375,0.448,1,0.732442945063684
TFDP1,0.295059954172574,-0.138524287621707,0.404,0.448,1,0.732442945063684
NFE2L1,0.29839990504123,0.176145722151704,0.5,0.462,1,0.737840390199604
YY1,0.300079311941957,-0.153260729592946,0.548,0.538,1,0.738801073839218
DMRTC2,0.302610216449959,-0.136212265335396,0.519,0.566,1,0.738801073839218
TCF12(var.2),0.302610216449959,-0.123887771253696,0.404,0.497,1,0.738801073839218
SP2,0.303456997153549,0.0594319218079422,0.433,0.357,1,0.738801073839218
TCFL5,0.305155278381944,0.105810395205441,0.5,0.469,1,0.7400892383746
PAX9,0.31201135405973,0.110181973382975,0.51,0.469,1,0.750962688668475
DMRTA2,0.31201135405973,-0.1262760077591,0.51,0.51,1,0.750962688668475
ZNF410,0.315477173274001,0.0782443978069901,0.587,0.497,1,0.756428222281981
OVOL2,0.31984487363513,-0.142293469042349,0.462,0.462,1,0.764006811362404
KLF6,0.321602975335134,-0.0969559811951504,0.423,0.483,1,0.764541638558481
TCF7L1,0.322484387827985,-0.179124937234816,0.462,0.517,1,0.764541638558481
IRF3,0.324251935821608,0.163311287338093,0.462,0.448,1,0.765863714086111
MAF,0.326915064187596,-0.112235704743637,0.452,0.503,1,0.769283403831779
USF2,0.334989426116132,0.216919129066081,0.558,0.503,1,0.784580007327318
NEUROD1,0.335894442315487,-0.131610101779988,0.404,0.434,1,0.784580007327318
NR1H2::RXRA,0.338618923644875,-0.113238579794763,0.481,0.552,1,0.788035950982375
ZNF384,0.34227356609292,-0.157815589879648,0.462,0.483,1,0.792884887976311
TFAP2A(var.3),0.34411031134368,-0.132798176201248,0.423,0.441,1,0.792884887976311
NEUROG2,0.345031038942119,-0.136606693702856,0.462,0.476,1,0.792884887976311
DPRX,0.345953336100208,-0.172678101052963,0.51,0.503,1,0.792884887976311
KLF13,0.350588353349025,-0.169183038818542,0.5,0.573,1,0.792884887976311
BARX1,0.352453334775778,-0.120193615551228,0.481,0.524,1,0.792884887976311
ETS2,0.354324582651425,-0.0757227069193591,0.5,0.601,1,0.792884887976311
MAFG,0.355262555458478,0.124773543718334,0.519,0.517,1,0.792884887976311
ATOH7,0.356202093597019,-0.0872977352817979,0.413,0.476,1,0.792884887976311
VAX1,0.35903009545033,-0.0968842436512541,0.452,0.531,1,0.792884887976311
VAX2,0.35903009545033,-0.0968842436512541,0.452,0.531,1,0.792884887976311
DRGX,0.35903009545033,-0.0968842436512541,0.452,0.531,1,0.792884887976311
OVOL1,0.35903009545033,-0.114139832953625,0.413,0.469,1,0.792884887976311
GSX2,0.35903009545033,-0.0968842436512541,0.452,0.531,1,0.792884887976311
SCRT2,0.363774694379699,-0.0864326376648154,0.413,0.531,1,0.792884887976311
KLF14,0.364728298951574,-0.0894363713702186,0.471,0.552,1,0.792884887976311
ARNT::HIF1A,0.367598472463654,-0.0960081389321103,0.442,0.497,1,0.792884887976311
MAF::NFE2,0.371447188386863,0.126677233958128,0.51,0.455,1,0.792884887976311
NR1H4,0.375320803134808,-0.0759822470067153,0.404,0.497,1,0.792884887976311
CDX1,0.376293092419666,-0.108188515669059,0.481,0.51,1,0.792884887976311
TFAP2A,0.377266934596222,-0.0760810507774878,0.529,0.531,1,0.792884887976311
NKX2-5,0.378242328971158,-0.0623132036641251,0.462,0.483,1,0.792884887976311
RARA(var.2),0.380197771486823,-0.104780974191459,0.452,0.49,1,0.792884887976311
SMAD5,0.380197771486823,-0.130751066735533,0.442,0.441,1,0.792884887976311
JDP2(var.2),0.381177818184805,-0.0437811599708677,0.481,0.524,1,0.792884887976311
VDR,0.381177818184805,-0.0813642187172393,0.413,0.49,1,0.792884887976311
SCRT1,0.381177818184805,0.0861763356739654,0.51,0.469,1,0.792884887976311
EMX2,0.382159414195652,-0.120784081215158,0.481,0.503,1,0.792884887976311
NEUROD2,0.383142558769873,-0.164720051160816,0.442,0.476,1,0.792884887976311
IRF6,0.384127251146705,0.106721783248038,0.51,0.476,1,0.792884887976311
BHLHE22(var.2),0.38511349055411,-0.0840123303668915,0.413,0.476,1,0.792884887976311
PPARD,0.386101276208765,-0.081794407339068,0.433,0.483,1,0.792884887976311
HNF4A(var.2),0.388081483070019,-0.147954040906354,0.442,0.455,1,0.792884887976311
NR2C2(var.2),0.388081483070019,0.102441180153811,0.529,0.497,1,0.792884887976311
FOXG1,0.38907390265344,-0.140185027301842,0.394,0.476,1,0.792884887976311
SOX21,0.38907390265344,-0.104526840919354,0.481,0.552,1,0.792884887976311
ATF3,0.38907390265344,-0.0473291800349267,0.49,0.566,1,0.792884887976311
HNF4G,0.38907390265344,-0.109694515184455,0.433,0.503,1,0.792884887976311
MYCN,0.390067865237733,-0.106337320675872,0.51,0.524,1,0.792884887976311
RFX1,0.392060416037941,-0.130260094292277,0.433,0.448,1,0.792884887976311
PBX2,0.393059002539986,-0.0809678107463944,0.452,0.51,1,0.792884887976311
HSF2,0.394059128615143,0.0829931706938201,0.519,0.448,1,0.792884887976311
HEY1,0.395060793378062,0.108502353172602,0.519,0.455,1,0.792884887976311
POU3F4,0.39606399593201,-0.0733372727096821,0.452,0.497,1,0.792884887976311
SOX15,0.397068735368863,0.048477301319204,0.567,0.483,1,0.792884887976311
TFAP2B,0.399082821201783,-0.125231925665244,0.471,0.51,1,0.794400710128078
MEIS2(var.2),0.406180394541475,-0.12831072948992,0.471,0.497,1,0.80298406564066
NKX2-2,0.406180394541475,-0.12023750193941,0.462,0.503,1,0.80298406564066
EGR3,0.407200450348581,0.0851222099192001,0.5,0.455,1,0.80298406564066
SP8,0.410269770412876,-0.100658549261843,0.413,0.42,1,0.80402713520542
HOXC9,0.410269770412876,-0.130826349613436,0.462,0.503,1,0.80402713520542
ZNF382,0.412323600393389,-0.103225953623945,0.452,0.497,1,0.805558145213009
E2F2,0.417484769791057,0.0251493122252462,0.442,0.413,1,0.812650746972978
TGIF2LY,0.418521553733319,-0.0581767806548799,0.423,0.552,1,0.812650746972978
TBX6,0.422683817785561,0.119674882268491,0.558,0.469,1,0.818222803236269
TCF3,0.43108071000866,-0.102229557251652,0.452,0.49,1,0.83193319949842
REST,0.435315177021668,-0.0529313068316115,0.471,0.552,1,0.837551693175427
GLI2,0.437441379038537,-0.0981208626554094,0.452,0.49,1,0.838594417326047
HOXB4,0.438506717432736,-0.1033902668593,0.548,0.559,1,0.838594417326047
BHLHE22,0.442782954556317,-0.106210526641161,0.442,0.503,1,0.844221717572738
SNAI1,0.446005720478686,-0.0874778089329451,0.452,0.524,1,0.847812675864889
FOXC2,0.449241804175602,-0.117207653517889,0.433,0.462,1,0.850180586193805
NFATC3,0.450323451340432,-0.0612288813381291,0.375,0.462,1,0.850180586193805
FERD3L,0.451406572299501,-0.0813687106205027,0.423,0.469,1,0.850180586193805
