,p_val,avg_diff,pct.1,pct.2,p_val_adj,p_val_adj_BH
HMBOX1,0.0263281238788432,-0.23799161565298,0.375,0.503,1,0.139809510817031
FOS::JUNB,0.0264504479924112,0.557143602518484,0.529,0.441,1,0.139809510817031
FOSL1::JUNB,0.0271947525114915,0.529248133259667,0.519,0.42,1,0.141497696661354
ZIC3,0.0291350440413669,-0.242729174276838,0.433,0.559,1,0.144269046106882
NKX2-8,0.0292685304937587,-0.27096986164642,0.423,0.573,1,0.144269046106882
SOX18,0.0298077515969146,-0.308809267137098,0.442,0.545,1,0.144269046106882
ZNF136,0.0304937705053509,-0.260073654731414,0.404,0.58,1,0.144269046106882
MITF,0.0304937705053509,0.262196239838348,0.596,0.42,1,0.144269046106882
ZBTB18,0.0307719514411984,-0.276055454823454,0.356,0.448,1,0.144269046106882
SOX4,0.0309118571266007,-0.278300460759674,0.394,0.497,1,0.144269046106882
ZIC5,0.0311933072663529,-0.270787168385587,0.404,0.538,1,0.144269046106882
BACH2,0.032195765768257,0.519033772645723,0.548,0.434,1,0.144985187562616
NFIC(var.2),0.0326337695718034,-0.273168201517025,0.452,0.524,1,0.144985187562616
POU1F1,0.0330768667579964,-0.302977434981433,0.481,0.531,1,0.144985187562616
FOSB::JUNB,0.0333751172967768,0.551947009698816,0.529,0.434,1,0.144985187562616
NHLH2,0.0335251034303947,-0.184319602607463,0.327,0.462,1,0.144985187562616
MEIS1(var.2),0.0339785259245819,-0.278969719013932,0.462,0.566,1,0.14506216837033
POU4F3,0.0353703751442524,-0.281797680246713,0.423,0.545,1,0.148169952607544
JUND,0.0361644400445714,0.485986684516997,0.51,0.406,1,0.148169952607544
SREBF2(var.2),0.0363250635286859,0.250778975945873,0.606,0.503,1,0.148169952607544
ZBTB12,0.0364862946360919,-0.247106444783552,0.394,0.49,1,0.148169952607544
SOX10,0.0369736514318824,-0.295611391731723,0.394,0.49,1,0.148340071407432
FOSL2::JUNB,0.0391500833670097,0.525463964859719,0.529,0.434,1,0.155202116204931
POU3F2,0.0400156710038213,-0.231240710524886,0.375,0.524,1,0.156767275814971
BACH1,0.0423424980878868,0.402711926530553,0.567,0.469,1,0.159327378114305
HOXB13,0.0425261313982235,-0.226714457708733,0.385,0.503,1,0.159327378114305
NKX6-1,0.0430810772633308,-0.328725189605442,0.404,0.538,1,0.159327378114305
NKX6-2,0.0430810772633308,-0.328725189605442,0.404,0.538,1,0.159327378114305
LHX5,0.0430810772633308,-0.328725189605442,0.404,0.538,1,0.159327378114305
TWIST1,0.0438305153891699,-0.243057007450193,0.394,0.51,1,0.159327378114305
ZNF274,0.0445909325329882,-0.214555139930453,0.462,0.538,1,0.159327378114305
GFI1,0.044975295924158,0.266192551048543,0.587,0.455,1,0.159327378114305
CTCFL,0.044975295924158,-0.286115259168017,0.394,0.469,1,0.159327378114305
FOSL2::JUND,0.0465408019944121,0.489446657665824,0.529,0.427,1,0.163137758569887
OTX2,0.0477448136896467,-0.260909345454668,0.462,0.559,1,0.165011516646209
NOTO,0.0485619478418271,-0.313026033603118,0.365,0.462,1,0.165011516646209
ATF4,0.0485619478418271,-0.372129853478557,0.452,0.58,1,0.165011516646209
DLX6,0.0491824775595668,-0.286847831000781,0.452,0.573,1,0.165431969973088
FOS,0.0526053991768702,0.535908354242103,0.529,0.448,1,0.172938797260413
CEBPB,0.0526053991768702,-0.431431613554294,0.452,0.58,1,0.172938797260413
MAFK,0.0532688741539628,0.280854209816924,0.596,0.497,1,0.172938797260413
MSC,0.053491579933401,-0.25744698012135,0.404,0.51,1,0.172938797260413
LMX1B,0.0562252251757538,-0.262006555910025,0.356,0.503,1,0.179053108413861
MYF5,0.056458187337704,-0.229284214032891,0.298,0.49,1,0.179053108413861
MEOX2,0.0598048784788105,-0.295456772240127,0.413,0.497,1,0.187650622410421
CDX2,0.0602961459396847,-0.264259850607283,0.346,0.476,1,0.187650622410421
ZBTB7C,0.0615389657454681,-0.246350834258231,0.356,0.476,1,0.18974514438186
RBPJ,0.062548425486416,-0.196267440776699,0.375,0.497,1,0.190394792936297
MTF1,0.0638294690058126,-0.187629770295684,0.365,0.51,1,0.190394792936297
HES6,0.0640882606494944,-0.166336050653619,0.442,0.545,1,0.190394792936297
HAND2,0.0640882606494944,-0.280753505947853,0.433,0.49,1,0.190394792936297
NFIC::TLX1,0.0646084432486533,-0.258034824181058,0.481,0.566,1,0.190394792936297
MSGN1,0.065924158083967,-0.236601252417591,0.394,0.51,1,0.192567935455798
POU2F2,0.0675320825280944,-0.2408664688162,0.442,0.517,1,0.195549421581352
HOXA10,0.0686218542012503,-0.219409600487878,0.404,0.503,1,0.196874541406798
MEIS1,0.0691721361699562,-0.263483630729627,0.375,0.476,1,0.196874541406798
CEBPG(var.2),0.071409624276411,-0.418340033136858,0.481,0.538,1,0.201520380373262
TAL1::TCF3,0.0748767616216634,-0.244836094595265,0.423,0.517,1,0.209529089243814
FIGLA,0.0757646990956737,-0.225570282964483,0.471,0.58,1,0.210247039990494
RARB(var.3),0.0766612102406771,-0.221634508265801,0.462,0.483,1,0.210976719092111
SPIC,0.0778699925348469,0.316230711398107,0.548,0.455,1,0.211580486853514
CEBPD,0.0781746009596872,-0.420701622412981,0.51,0.552,1,0.211580486853514
VEZF1,0.0787867278373445,-0.223763395034633,0.394,0.503,1,0.211580486853514
EHF,0.0806465390035352,0.304920580768838,0.548,0.476,1,0.213965572656999
JUN::JUNB,0.0809599464107564,0.401569261115523,0.481,0.42,1,0.213965572656999
JUN(var.2),0.0854523520383963,0.457923502197231,0.49,0.469,1,0.223164113655386
ZSCAN4,0.0857808004441124,-0.166469016625089,0.385,0.483,1,0.223164113655386
HOXB3,0.0877729724045146,-0.263549323621889,0.346,0.51,1,0.226576742718631
NR3C2,0.0901441596861851,-0.189255452811501,0.356,0.476,1,0.230907732119228
POU4F2,0.091869220678976,-0.226350335885664,0.423,0.503,1,0.233530156382435
ELF3,0.0932682830381091,0.304305496765449,0.587,0.483,1,0.235290441300684
RAX,0.0957577374051347,-0.187247483229229,0.404,0.49,1,0.239754335006841
NR1I2,0.0979336435088809,0.195976367331859,0.596,0.476,1,0.243372412600428
LEF1,0.0994060661929111,-0.189572656153334,0.452,0.566,1,0.245201629942514
GLIS2,0.102025257881883,-0.213764335828725,0.346,0.42,1,0.24894030986639
HESX1,0.102783602666074,-0.224933684565319,0.385,0.483,1,0.24894030986639
PLAG1,0.103164452737423,-0.206683739720461,0.481,0.531,1,0.24894030986639
ARGFX,0.104313738331113,-0.263605659703738,0.365,0.434,1,0.249034253365205
SREBF1,0.104699085498885,-0.238767805448545,0.49,0.594,1,0.249034253365205
CEBPE,0.108615011984316,-0.367851430597315,0.49,0.538,1,0.254868634471815
NR1D1,0.109012895050376,-0.195666342894797,0.442,0.517,1,0.254868634471815
ZIC4,0.110213463555379,-0.174866971845083,0.433,0.531,1,0.254868634471815
BHLHA15(var.2),0.110213463555379,-0.165594897085263,0.413,0.503,1,0.254868634471815
TBX3,0.114290932609067,0.219859215320056,0.596,0.524,1,0.262475038336684
CUX2,0.117215140602606,-0.203009232244619,0.404,0.503,1,0.265528175650802
GMEB2,0.117215140602606,-0.229119597946594,0.433,0.49,1,0.265528175650802
MYOG,0.118061328169084,-0.192384897353214,0.356,0.42,1,0.26563798838044
CEBPG,0.12062866237964,-0.273375006376252,0.423,0.531,1,0.269592916593423
POU3F1,0.121928611695525,-0.236690052705514,0.423,0.545,1,0.270681517964066
NR3C1,0.127688661533119,-0.177091767433388,0.385,0.483,1,0.281591551592905
PBX1,0.13179883130192,-0.202791850143705,0.413,0.503,1,0.288743492260127
TFAP2E,0.135065935001496,-0.179498975691487,0.413,0.51,1,0.293967035003257
CDX4,0.136960750642508,-0.136417300661052,0.452,0.531,1,0.296155389376333
HOXC13,0.138876007561287,-0.253846867864364,0.433,0.455,1,0.298359422696185
ASCL1(var.2),0.139841338953763,-0.202312238529898,0.413,0.51,1,0.298507473535917
EVX1,0.143260692888484,-0.229872798509036,0.433,0.462,1,0.302107106048433
RXRG(var.2),0.144249338924026,-0.176776826236062,0.452,0.587,1,0.302107106048433
TCF21(var.2),0.144249338924026,-0.202730800593396,0.413,0.497,1,0.302107106048433
HLF,0.147246664010384,-0.291670916413945,0.423,0.531,1,0.303093313732312
MYC,0.147750814518777,-0.152134465210116,0.423,0.517,1,0.303093313732312
NFIC,0.147750814518777,-0.161284880757401,0.365,0.441,1,0.303093313732312
NHLH1,0.148763071487415,-0.163443718344803,0.394,0.448,1,0.303093313732312
RORB,0.149271181537835,-0.178594459452276,0.49,0.587,1,0.303093313732312
EOMES,0.154425363980132,0.219976303750967,0.548,0.531,1,0.311658461850812
NFATC4,0.155472237447777,-0.162714273096966,0.442,0.524,1,0.311881054639216
ZNF682,0.156524489248398,-0.103508947847926,0.481,0.538,1,0.312111706106086
NKX2-3,0.15971365296636,-0.193563937026076,0.442,0.497,1,0.316575276415463
ZNF282,0.16458920020453,-0.152781923796899,0.442,0.517,1,0.324308897444429
TBX19,0.168458143963908,-0.149548596205604,0.462,0.51,1,0.328050069824452
RXRB(var.2),0.168458143963908,-0.103201965247982,0.442,0.51,1,0.328050069824452
SREBF2,0.171828374107537,-0.161373030913359,0.462,0.538,1,0.332667724289592
RFX7,0.173532295314524,-0.211601973222296,0.404,0.441,1,0.33402459155917
GBX1,0.175248811263773,-0.208555146260032,0.356,0.441,1,0.334652132017304
LHX2,0.176977964416956,-0.178236775556575,0.423,0.483,1,0.334652132017304
GBX2,0.178719796805551,-0.215977297847879,0.394,0.462,1,0.334652132017304
SOX14,0.178719796805551,0.106749605175576,0.481,0.357,1,0.334652132017304
NR6A1,0.1793032324115,-0.161177407389134,0.413,0.483,1,0.334652132017304
EBF1,0.179888082976268,-0.110110796782396,0.356,0.455,1,0.334652132017304
SMAD3,0.182241665222733,-0.132313858899821,0.452,0.49,1,0.337147080662056
IRF8,0.188831659555414,0.28963715801089,0.442,0.371,1,0.344717511031757
TFAP2B(var.2),0.188831659555414,-0.166306676195672,0.471,0.601,1,0.344717511031757
MSANTD3,0.189439352909344,-0.14752810479111,0.442,0.524,1,0.344717511031757
TGIF2LX,0.192499449561298,-0.107004609095748,0.481,0.559,1,0.34655601888099
HOXD9,0.193733608534756,-0.145132930981816,0.452,0.517,1,0.34655601888099
ASCL1,0.194352862255261,-0.150358024003879,0.327,0.392,1,0.34655601888099
SRY,0.197470928346461,0.143887531982529,0.452,0.35,1,0.34655601888099
ZSCAN29,0.197470928346461,-0.163666879631454,0.481,0.559,1,0.34655601888099
TBXT,0.19935925500789,-0.145906675785444,0.481,0.517,1,0.34655601888099
OSR1,0.199991619803826,-0.191572266531843,0.423,0.517,1,0.34655601888099
ELF2,0.200625448103733,0.128525520868787,0.558,0.49,1,0.34655601888099
FOXF2,0.201260741227675,-0.200193570173823,0.433,0.497,1,0.34655601888099
HIC2,0.201260741227675,-0.141157541822113,0.404,0.51,1,0.34655601888099
TFAP2C,0.201897500489225,-0.158227301665038,0.481,0.49,1,0.34655601888099
KLF17,0.205103334378198,0.123648057398151,0.471,0.413,1,0.348882538343324
LMX1A,0.206395976137042,-0.181436489025394,0.442,0.524,1,0.348882538343324
PRDM1,0.206395976137042,0.124067817283908,0.548,0.483,1,0.348882538343324
ZNF449,0.208346014961726,-0.125567928118698,0.5,0.573,1,0.350400116071993
THAP11,0.210309375099874,-0.11114859549566,0.404,0.497,1,0.351924733207327
ELF4,0.213611334614987,0.18381387096042,0.587,0.51,1,0.355436911334811
JUND(var.2),0.215610378647543,-0.131518036692327,0.51,0.552,1,0.355436911334811
IRF9,0.215610378647543,0.217894727791064,0.471,0.378,1,0.355436911334811
EGR4,0.216950539405996,-0.154692092901325,0.471,0.545,1,0.355884382375352
THRB(var.2),0.221006953409701,-0.157457155375368,0.481,0.552,1,0.360570181452495
TGIF1,0.222371098631751,-0.113757304245437,0.452,0.559,1,0.360570181452495
ETV4,0.223055427565207,0.141757830133234,0.577,0.573,1,0.360570181452495
PAX1,0.226499678588204,-0.146197651259466,0.481,0.503,1,0.362617273893615
XBP1,0.226499678588204,0.138768522806785,0.577,0.517,1,0.362617273893615
GRHL1,0.229282270384702,-0.167617966085139,0.471,0.531,1,0.363576171610028
PITX1,0.229282270384702,-0.131010288961938,0.49,0.552,1,0.363576171610028
ZKSCAN5,0.23138511895026,0.229563540671682,0.481,0.441,1,0.364555053784394
MEIS2,0.232089103310185,-0.161094367894267,0.394,0.462,1,0.364555053784394
NKX6-3,0.234920241162213,-0.183711143152829,0.471,0.51,1,0.367269672802897
GABPA,0.237775745749417,0.195580059284265,0.529,0.524,1,0.367558876118347
RFX3,0.239933400905447,-0.116252096991825,0.404,0.483,1,0.367558876118347
CREB3,0.240655676864629,0.141778133848868,0.529,0.483,1,0.367558876118347
BHLHE23,0.240655676864629,-0.184173802317097,0.423,0.476,1,0.367558876118347
NR2F6(var.3),0.240655676864629,-0.105937915254663,0.442,0.531,1,0.367558876118347
PKNOX1,0.242104820497736,-0.137892522925456,0.442,0.531,1,0.367558876118347
NFYA,0.242831689928037,0.137367859030486,0.51,0.462,1,0.367558876118347
IKZF1,0.245754505185465,0.170758177071729,0.558,0.483,1,0.369733571417381
HOXD11,0.246489047611587,-0.170358584105403,0.471,0.524,1,0.369733571417381
TBX20,0.250184832555388,0.129165586899134,0.577,0.497,1,0.370385950322752
RORC,0.250184832555388,-0.159825905239418,0.442,0.538,1,0.370385950322752
ESX1,0.25316919550878,-0.186104499998358,0.337,0.42,1,0.370385950322752
GLIS3,0.253919144751921,-0.100256652148306,0.462,0.524,1,0.370385950322752
SOX13,0.254670638891642,-0.130511762137561,0.433,0.503,1,0.370385950322752
DUX4,0.256178264781938,-0.154970803907122,0.394,0.497,1,0.370385950322752
HOXA1,0.256934397971638,-0.121566906356045,0.49,0.538,1,0.370385950322752
HOXA5,0.256934397971638,-0.121566906356045,0.49,0.538,1,0.370385950322752
HOXB5,0.256934397971638,-0.121566906356045,0.49,0.538,1,0.370385950322752
HOXA6,0.258451308373421,-0.178143072639644,0.423,0.49,1,0.370966748656677
MAX,0.262270706475334,-0.102870759537236,0.452,0.49,1,0.371152827232227
LHX1,0.262270706475334,-0.196853072333273,0.452,0.51,1,0.371152827232227
HES2,0.262270706475334,-0.101886775941889,0.462,0.476,1,0.371152827232227
MYOD1,0.263039240921338,-0.141812952971989,0.51,0.503,1,0.371152827232227
EBF3,0.268462503817862,-0.138110660714972,0.442,0.524,1,0.376714617357252
MYBL2,0.269243480273351,0.12682309124472,0.558,0.483,1,0.376714617357252
NR2F2,0.270810107412202,0.121669287015204,0.481,0.503,1,0.376839115889535
FOS::JUN(var.2),0.271595759199665,-0.149190859000675,0.481,0.531,1,0.376839115889535
ZNF354C,0.274753966927668,0.105778172646578,0.51,0.42,1,0.377602022168793
TFAP4,0.275547421582633,-0.147113580427318,0.433,0.531,1,0.377602022168793
FOXD2,0.275547421582633,-0.123534527501678,0.481,0.531,1,0.377602022168793
TFAP2C(var.3),0.286004648893915,-0.155120547291539,0.413,0.469,1,0.388256359619548
HOXC4,0.286004648893915,-0.157461699068939,0.519,0.552,1,0.388256359619548
SOHLH2,0.286820013412639,-0.13305102045173,0.462,0.51,1,0.388256359619548
GSC,0.290920363071565,-0.152500695091731,0.462,0.531,1,0.391454042786722
PAX3(var.2),0.291745140749083,0.119981422955337,0.567,0.51,1,0.391454042786722
BARHL1,0.293399406343053,0.151580783155542,0.519,0.413,1,0.391454042786722
PRDM4,0.294228894839437,-0.114451279139161,0.375,0.448,1,0.391454042786722
TFDP1,0.295059954172574,-0.138524287621707,0.404,0.448,1,0.391454042786722
NFE2L1,0.29839990504123,0.176145722151704,0.5,0.462,1,0.394314160233054
YY1,0.300079311941957,-0.153260729592946,0.548,0.538,1,0.394966050895935
DMRTC2,0.302610216449959,-0.136212265335396,0.519,0.566,1,0.395173341481711
TCF12(var.2),0.302610216449959,-0.123887771253696,0.404,0.497,1,0.395173341481711
TCFL5,0.305155278381944,0.105810395205441,0.5,0.469,1,0.396940264457763
PAX9,0.31201135405973,0.110181973382975,0.51,0.469,1,0.402712329077093
DMRTA2,0.31201135405973,-0.1262760077591,0.51,0.51,1,0.402712329077093
OVOL2,0.31984487363513,-0.142293469042349,0.462,0.462,1,0.411229123245167
TCF7L1,0.322484387827985,-0.179124937234816,0.462,0.517,1,0.413028081333535
IRF3,0.324251935821608,0.163311287338093,0.462,0.448,1,0.413700745703431
MAF,0.326915064187596,-0.112235704743637,0.452,0.503,1,0.415506551047594
USF2,0.334989426116132,0.216919129066081,0.558,0.503,1,0.423685035193398
NEUROD1,0.335894442315487,-0.131610101779988,0.404,0.434,1,0.423685035193398
NR1H2::RXRA,0.338618923644875,-0.113238579794763,0.481,0.552,1,0.425509817259409
ZNF384,0.34227356609292,-0.157815589879648,0.462,0.483,1,0.428261936510666
TFAP2A(var.3),0.34411031134368,-0.132798176201248,0.423,0.441,1,0.428261936510666
NEUROG2,0.345031038942119,-0.136606693702856,0.462,0.476,1,0.428261936510666
DPRX,0.345953336100208,-0.172678101052963,0.51,0.503,1,0.428261936510666
KLF13,0.350588353349025,-0.169183038818542,0.5,0.573,1,0.432392302463797
BARX1,0.352453334775778,-0.120193615551228,0.481,0.524,1,0.433088415056584
MAFG,0.355262555458478,0.124773543718334,0.519,0.517,1,0.434935407969386
OVOL1,0.35903009545033,-0.114139832953625,0.413,0.469,1,0.437937808736116
MAF::NFE2,0.371447188386863,0.126677233958128,0.51,0.455,1,0.451430342090603
CDX1,0.376293092419666,-0.108188515669059,0.481,0.51,1,0.45416992700757
RARA(var.2),0.380197771486823,-0.104780974191459,0.452,0.49,1,0.45416992700757
SMAD5,0.380197771486823,-0.130751066735533,0.442,0.441,1,0.45416992700757
EMX2,0.382159414195652,-0.120784081215158,0.481,0.503,1,0.45416992700757
NEUROD2,0.383142558769873,-0.164720051160816,0.442,0.476,1,0.45416992700757
IRF6,0.384127251146705,0.106721783248038,0.51,0.476,1,0.45416992700757
HNF4A(var.2),0.388081483070019,-0.147954040906354,0.442,0.455,1,0.45416992700757
NR2C2(var.2),0.388081483070019,0.102441180153811,0.529,0.497,1,0.45416992700757
FOXG1,0.38907390265344,-0.140185027301842,0.394,0.476,1,0.45416992700757
SOX21,0.38907390265344,-0.104526840919354,0.481,0.552,1,0.45416992700757
HNF4G,0.38907390265344,-0.109694515184455,0.433,0.503,1,0.45416992700757
MYCN,0.390067865237733,-0.106337320675872,0.51,0.524,1,0.45416992700757
RFX1,0.392060416037941,-0.130260094292277,0.433,0.448,1,0.454899367737402
HEY1,0.395060793378062,0.108502353172602,0.519,0.455,1,0.456789042343384
TFAP2B,0.399082821201783,-0.125231925665244,0.471,0.51,1,0.459842835502401
MEIS2(var.2),0.406180394541475,-0.12831072948992,0.471,0.497,1,0.464804369011379
NKX2-2,0.406180394541475,-0.12023750193941,0.462,0.503,1,0.464804369011379
SP8,0.410269770412876,-0.100658549261843,0.413,0.42,1,0.466279295383917
HOXC9,0.410269770412876,-0.130826349613436,0.462,0.503,1,0.466279295383917
ZNF382,0.412323600393389,-0.103225953623945,0.452,0.497,1,0.467019588200675
TBX6,0.422683817785561,0.119674882268491,0.558,0.469,1,0.477131224822345
TCF3,0.43108071000866,-0.102229557251652,0.452,0.49,1,0.484965798759743
HOXB4,0.438506717432736,-0.1033902668593,0.548,0.559,1,0.491659046818522
BHLHE22,0.442782954556317,-0.106210526641161,0.442,0.503,1,0.494787663984073
FOXC2,0.449241804175602,-0.117207653517889,0.433,0.462,1,0.500326156489885
ATF6,0.454664762676949,0.145473891603559,0.558,0.483,1,0.504677886571414
NFYB,0.461220726911559,0.129777535737939,0.452,0.469,1,0.50977503504591
ONECUT3,0.462318500251846,-0.107299551331162,0.481,0.462,1,0.50977503504591
PHOX2B,0.465620552218852,-0.104668540645359,0.51,0.552,1,0.511721596992996
HOXB9,0.467829180183896,-0.127552478398992,0.481,0.503,1,0.512457621714596
TBX18,0.471152978318135,0.105971854535164,0.5,0.441,1,0.514406366491603
BARX2,0.476721476536018,-0.115274273509112,0.394,0.427,1,0.518785136230373
MAX::MYC,0.480079798585757,-0.103621200860652,0.49,0.483,1,0.520738022570219
NRF1,0.489098048240188,-0.145354219823276,0.423,0.413,1,0.527086246161756
SPDEF,0.489098048240188,-0.110348747271904,0.5,0.531,1,0.527086246161756
NR2C2,0.492503268990199,-0.102145799360097,0.423,0.49,1,0.529043834108827
TBX4,0.495921160044277,0.122621521464155,0.567,0.566,1,0.529300468893411
TBX5,0.495921160044277,0.122621521464155,0.567,0.566,1,0.529300468893411
FOSL1::JUND(var.2),0.50164565615006,0.144645931550533,0.51,0.476,1,0.533699691686805
POU2F3,0.510877114154645,-0.113833341019638,0.49,0.49,1,0.541790060552538
USF1,0.517858516718001,0.152072763650045,0.596,0.545,1,0.547188169193427
SNAI3,0.521367634109658,-0.118753151514994,0.519,0.51,1,0.547188169193427
NEUROG2(var.2),0.521367634109658,-0.102631039247925,0.452,0.448,1,0.547188169193427
TP63,0.522540053463994,-0.130369138563405,0.538,0.545,1,0.547188169193427
TEAD2,0.524888949022692,-0.116891290176359,0.442,0.545,1,0.547924827663186
RARA::RXRA,0.529602903809098,-0.110961249589467,0.442,0.483,1,0.551118021776343
PAX3,0.542676316712212,-0.101132508230198,0.471,0.462,1,0.562963281822949
HOXB7,0.552284223821427,-0.12727609374374,0.51,0.49,1,0.571151076187998
OLIG1,0.558331272366038,-0.115551027868498,0.471,0.476,1,0.575617070272108
PBX3,0.565629949905216,-0.113844389641429,0.5,0.497,1,0.581341892958139
GATA4,0.572974148427018,-0.114608048127826,0.337,0.343,1,0.587078127465222
POU5F1,0.587796767852161,-0.118707213497901,0.49,0.49,1,0.600418170842852
RUNX2,0.61415423180551,-0.101630190122134,0.423,0.455,1,0.625423116792767
TEAD3,0.61669141572785,-0.141850128344302,0.538,0.524,1,0.626092199504189
GATA5,0.633293766671139,0.114316986455282,0.337,0.343,1,0.640993386934618
NFIX(var.2),0.644897541374665,-0.100411361627594,0.49,0.51,1,0.650760246296253
NEUROG1,0.677579802411954,-0.132744397521652,0.471,0.441,1,0.681673940190878
FOXP2,0.697489588025286,-0.11081665014713,0.452,0.476,1,0.699590460278374
IRF4,0.763927764400546,0.146091650348262,0.423,0.448,1,0.763927764400546
