,p_val,avg_diff,pct.1,pct.2,p_val_adj,p_val_adj_BH
ELF1,0.0200627343499976,0.474714683449115,0.4,0.213,1,0.453561101555302
HOXB3,0.0227529183248292,-0.383104004295084,0.565,0.689,1,0.495270704708065
IRF7,0.0234725452468277,0.409197178802396,0.529,0.426,1,0.495270704708065
POU5F1B,0.0260158031121191,0.341271815624919,0.612,0.525,1,0.516522752509678
HOXA10,0.0268238143094381,-0.350887710682768,0.471,0.672,1,0.516522752509678
NR2F6(var.3),0.0276534038636738,0.445874322769693,0.494,0.361,1,0.516522752509678
MEF2A,0.0282186762834411,0.285824798945172,0.447,0.311,1,0.516522752509678
HOXB7,0.0287938778611148,-0.329918142520194,0.447,0.656,1,0.516522752509678
FOXK2,0.0308872715342764,-0.387643917981934,0.412,0.623,1,0.516522752509678
MXI1,0.0308872715342764,0.339929595389595,0.506,0.344,1,0.516522752509678
PPARA::RXRA,0.0311967436233217,0.298223402806266,0.529,0.311,1,0.516522752509678
EMX2,0.031823676694909,-0.420385994605302,0.459,0.574,1,0.516522752509678
VAX1,0.037602228538459,-0.433066215346541,0.529,0.623,1,0.549792745812131
VAX2,0.037602228538459,-0.433066215346541,0.529,0.623,1,0.549792745812131
DRGX,0.037602228538459,-0.433066215346541,0.529,0.623,1,0.549792745812131
GSX2,0.037602228538459,-0.433066215346541,0.529,0.623,1,0.549792745812131
ZBTB6,0.0390847923563126,0.378631510173079,0.494,0.377,1,0.549792745812131
ZNF528,0.0390847923563126,0.377676989806487,0.565,0.361,1,0.549792745812131
POU6F1,0.0402290353081802,-0.421111284869034,0.494,0.508,1,0.553586507610393
ELK4,0.0421992230437292,0.357781996206862,0.635,0.525,1,0.560916413634745
ELF3,0.0430098469287573,0.43600091063683,0.306,0.262,1,0.560916413634745
RORA,0.0434200699338112,-0.339910093729072,0.353,0.492,1,0.560916413634745
SPIC,0.0446706226144284,0.40820006232737,0.341,0.18,1,0.565530082298664
NR4A2,0.0486059504593709,0.18608486693902,0.435,0.295,1,0.603285620407486
ZNF143,0.0513880706161445,-0.301320664539213,0.376,0.59,1,0.625130384071217
REST,0.0523445704829987,0.238062058468925,0.529,0.328,1,0.625130384071217
USF2,0.0538072010510285,0.299892736945452,0.435,0.311,1,0.625130384071217
E2F8,0.0553037938514821,-0.333703221534815,0.435,0.574,1,0.625130384071217
GSC2,0.0553037938514821,0.34241221554307,0.553,0.41,1,0.625130384071217
ZNF382,0.0578751408959964,-0.23151953147717,0.459,0.656,1,0.642718669950275
USF1,0.0589311362431787,0.235918705300289,0.471,0.377,1,0.643162228309174
ZNF410,0.0605450831255023,-0.335784569764885,0.376,0.59,1,0.646439101696927
ETV3,0.0616412684096839,0.333683234778499,0.624,0.475,1,0.646439101696927
SMAD2::SMAD3::SMAD4,0.0633163101188143,-0.267398179446271,0.365,0.525,1,0.646439101696927
NOTO,0.0633163101188143,-0.252354411988194,0.494,0.623,1,0.646439101696927
ZBTB12,0.0650287897287381,0.399881620404982,0.506,0.426,1,0.648770562090898
FOXF2,0.0667792959381867,-0.462812297053441,0.471,0.557,1,0.648770562090898
GABPA,0.0673713504313618,0.394277185525598,0.435,0.213,1,0.648770562090898
ETS2,0.0703967536309099,0.290961264869295,0.541,0.443,1,0.648770562090898
RELA,0.0710150144303685,0.256388098488922,0.518,0.426,1,0.648770562090898
NFIL3,0.0728965540867534,0.255787626318569,0.471,0.328,1,0.648770562090898
IRF9,0.0748186938454855,0.310923400657687,0.376,0.311,1,0.648770562090898
NKX2-5,0.0748186938454855,0.276049598785277,0.624,0.443,1,0.648770562090898
MZF1,0.0761229711592027,0.297654809023445,0.518,0.328,1,0.648770562090898
RAX,0.0781141068451076,-0.298957506732057,0.447,0.574,1,0.648770562090898
MZF1(var.2),0.0787871661272805,0.254418694701699,0.529,0.443,1,0.648770562090898
SOX18,0.0787871661272805,-0.228808417966198,0.471,0.574,1,0.648770562090898
ERF,0.0822235678668884,0.247020700825837,0.576,0.459,1,0.648770562090898
HOXC8,0.0829252249199588,-0.31355012178353,0.482,0.574,1,0.648770562090898
RXRB(var.2),0.0829252249199588,0.310182516711275,0.494,0.344,1,0.648770562090898
RARG(var.3),0.0836317261027939,0.344640864009908,0.482,0.393,1,0.648770562090898
ELF4,0.0843430936586565,0.251096927673249,0.506,0.41,1,0.648770562090898
NR1H4::RXRA,0.0857805168587204,0.339523241204982,0.506,0.393,1,0.648770562090898
FOSB::JUN,0.0865066169824717,0.270975066009226,0.588,0.443,1,0.648770562090898
GLIS2,0.0887147382472588,-0.227594828416316,0.482,0.525,1,0.648770562090898
RARB(var.3),0.0887147382472588,0.313227433906295,0.435,0.295,1,0.648770562090898
FOXG1,0.0894607930454953,-0.403668287158579,0.459,0.525,1,0.648770562090898
NKX6-1,0.0894607930454953,-0.339440663131462,0.576,0.59,1,0.648770562090898
NKX6-2,0.0894607930454953,-0.339440663131462,0.576,0.59,1,0.648770562090898
LHX5,0.0894607930454953,-0.339440663131462,0.576,0.59,1,0.648770562090898
CUX1,0.0917293114864585,-0.231935073194709,0.365,0.492,1,0.648770562090898
HAND2,0.0924956762788424,-0.240135782204644,0.412,0.607,1,0.648770562090898
FOXP1,0.0924956762788424,-0.300451329639447,0.4,0.607,1,0.648770562090898
PAX9,0.0932671740130674,0.297815152924273,0.553,0.41,1,0.648770562090898
PDX1,0.0988132392427887,-0.300852982330454,0.424,0.525,1,0.655684426103746
EMX1,0.0988132392427887,-0.300852982330454,0.424,0.525,1,0.655684426103746
HOXB2,0.0988132392427887,-0.300852982330454,0.424,0.525,1,0.655684426103746
HOXD3,0.0988132392427887,-0.300852982330454,0.424,0.525,1,0.655684426103746
PITX1,0.0996265965766967,0.279973264815914,0.612,0.525,1,0.655684426103746
NR1I2,0.101269328243927,0.300193142944255,0.588,0.443,1,0.655684426103746
TAL1::TCF3,0.102933562289277,-0.24251760456419,0.506,0.623,1,0.655684426103746
RORC,0.10377379749599,0.1946794073798,0.565,0.459,1,0.655684426103746
PRRX1,0.104619473991277,-0.317761706028944,0.541,0.623,1,0.655684426103746
UNCX,0.104619473991277,-0.317761706028944,0.541,0.623,1,0.655684426103746
NEUROG2(var.2),0.110693395708916,-0.302510777697175,0.447,0.557,1,0.686950191017095
HOXA2,0.114287261699343,-0.263724850585453,0.447,0.525,1,0.702367346171689
ZBED1,0.117042446077691,-0.190596441344431,0.459,0.607,1,0.708003661407064
GLIS1,0.117972342404916,-0.212541006116286,0.459,0.607,1,0.708003661407064
NR1D1,0.119849514823832,0.287317758189781,0.471,0.443,1,0.708003661407064
GBX2,0.12079683322585,-0.241890361544613,0.447,0.557,1,0.708003661407064
FOSL2::JUNB(var.2),0.12079683322585,0.349305939758673,0.659,0.525,1,0.708003661407064
FOXD2,0.122709039793131,-0.291082196691682,0.482,0.607,1,0.71261304760598
POU5F1,0.124644812572141,0.22854539568713,0.588,0.459,1,0.717274239619686
ELF5,0.128587723914008,0.329267023418052,0.4,0.295,1,0.718171262622079
GBX1,0.128587723914008,-0.254716038559072,0.482,0.59,1,0.718171262622079
NR1I3,0.128587723914008,-0.160490624796912,0.447,0.574,1,0.718171262622079
ZBTB7A,0.129588440438883,0.256282870029019,0.576,0.443,1,0.718171262622079
GSX1,0.130595193608758,-0.329752768081356,0.494,0.607,1,0.718171262622079
EBF1,0.13160800389283,0.200344047990606,0.459,0.377,1,0.718171262622079
SIX2,0.137813202510447,0.242734810469388,0.506,0.377,1,0.745604762300113
FOXC2,0.140999209180658,-0.27254390464891,0.494,0.574,1,0.756377113655562
NR5A1,0.143154469765478,0.205112825323573,0.447,0.246,1,0.760305812773974
TBX1,0.144241535827528,0.297505069444321,0.471,0.393,1,0.760305812773974
PRDM1,0.145334918397553,0.191901159910291,0.518,0.377,1,0.760305812773974
FOXP2,0.148653158601695,-0.337405550187732,0.459,0.508,1,0.771290568810432
HIC2,0.152028940027674,0.213753697498601,0.482,0.328,1,0.779002294415598
REL,0.154311681098436,0.293633531451475,0.412,0.393,1,0.779002294415598
MEIS3,0.156620372980645,-0.229174859850936,0.447,0.525,1,0.779002294415598
OVOL2,0.156620372980645,-0.236344788412793,0.447,0.459,1,0.779002294415598
DUX4,0.15778449678182,0.287120500728531,0.565,0.459,1,0.779002294415598
KLF16,0.15778449678182,-0.167670822865122,0.565,0.689,1,0.779002294415598
FOSB::JUNB(var.2),0.158955163650415,0.301679377222606,0.6,0.475,1,0.779002294415598
ETV1,0.160132391827951,0.360585256144736,0.435,0.262,1,0.779002294415598
TFAP2B,0.162506604549785,0.189530251554842,0.565,0.41,1,0.779002294415598
SOHLH2,0.162506604549785,-0.30725725188935,0.447,0.525,1,0.779002294415598
RORA(var.2),0.164907278754645,0.197031896511153,0.518,0.443,1,0.779002294415598
ERG,0.164907278754645,0.225947426741134,0.518,0.426,1,0.779002294415598
PBX2,0.167334556501314,-0.235727788562177,0.529,0.623,1,0.784539341757456
NR2F2,0.168558215606657,0.143917731422886,0.4,0.311,1,0.784539341757456
NEUROD1,0.171025661087074,-0.196439477211855,0.459,0.525,1,0.790213455971662
CREB3L4,0.173520057301621,-0.259752812078915,0.518,0.59,1,0.794996449753417
FOXC1,0.178590242267233,-0.252665258901462,0.447,0.574,1,0.794996449753417
RXRG(var.2),0.181166296244278,0.26460981085641,0.471,0.393,1,0.794996449753417
SP9,0.181166296244278,-0.138008709673458,0.471,0.656,1,0.794996449753417
CENPB,0.185081944174302,-0.191875314761688,0.482,0.59,1,0.794996449753417
BCL6B,0.185081944174302,-0.132653624522851,0.506,0.656,1,0.794996449753417
TWIST1,0.186400974939542,-0.220349900424021,0.388,0.525,1,0.794996449753417
SRF,0.189059852438437,0.188563570456333,0.447,0.377,1,0.794996449753417
PAX1,0.190399729954778,0.204166423294,0.565,0.492,1,0.794996449753417
CDX2,0.190399729954778,-0.176506040620201,0.553,0.689,1,0.794996449753417
HNF4G,0.191746586938794,-0.2525894341381,0.424,0.525,1,0.794996449753417
MITF,0.193100438431589,0.238823131295558,0.482,0.443,1,0.794996449753417
PROP1,0.197204108224499,0.236964992257113,0.588,0.508,1,0.794996449753417
HOXA1,0.197204108224499,-0.239500149552294,0.424,0.508,1,0.794996449753417
HOXA5,0.197204108224499,-0.239500149552294,0.424,0.508,1,0.794996449753417
HOXB5,0.197204108224499,-0.239500149552294,0.424,0.508,1,0.794996449753417
SOX9,0.199975129895899,-0.179729292486656,0.388,0.525,1,0.794996449753417
EGR2,0.201371256212189,0.184603458976924,0.612,0.508,1,0.794996449753417
SMAD3,0.201371256212189,0.241722895738201,0.529,0.459,1,0.794996449753417
FOXD1,0.204184809864019,-0.217466915323735,0.435,0.525,1,0.794996449753417
MYBL1,0.204184809864019,0.267402355733461,0.494,0.344,1,0.794996449753417
TBX21,0.205602264763585,0.186239061090221,0.506,0.393,1,0.794996449753417
CREM,0.208458598454918,0.304435925795053,0.553,0.475,1,0.794996449753417
FOSL1::JUN(var.2),0.209897503872587,0.250852602035446,0.612,0.525,1,0.794996449753417
FEV,0.212796857219471,0.170267561554305,0.576,0.508,1,0.794996449753417
CREB3L4(var.2),0.212796857219471,0.320522677035735,0.553,0.541,1,0.794996449753417
JDP2(var.2),0.214257330810862,0.307891636209017,0.588,0.459,1,0.794996449753417
ZNF460,0.214257330810862,0.12667046231622,0.494,0.361,1,0.794996449753417
JUNB(var.2),0.214257330810862,0.301765026800625,0.6,0.525,1,0.794996449753417
ATF4,0.215725019183018,0.275234581040804,0.459,0.377,1,0.794996449753417
MYF6,0.217199934755932,-0.171467542798766,0.459,0.59,1,0.794996449753417
FOS::JUN(var.2),0.218682089782628,0.225722753422665,0.576,0.525,1,0.794996449753417
EN1,0.221668166366211,-0.180689707328407,0.388,0.541,1,0.794996449753417
VDR,0.221668166366211,0.176386780090434,0.541,0.459,1,0.794996449753417
IRF6,0.221668166366211,0.200631805022536,0.482,0.393,1,0.794996449753417
NR1D2,0.223172111581707,0.186012891002102,0.565,0.426,1,0.794996449753417
FOXA2,0.223172111581707,-0.241286225636363,0.494,0.557,1,0.794996449753417
IRF5,0.224683343565421,0.252258706275255,0.471,0.41,1,0.794996449753417
TFAP2A,0.224683343565421,0.197751807859476,0.435,0.377,1,0.794996449753417
POU2F3,0.227727713251134,0.20497900621102,0.588,0.492,1,0.794996449753417
E2F7,0.229260873220279,-0.198948724793419,0.518,0.59,1,0.794996449753417
EVX2,0.229260873220279,-0.283359265504317,0.471,0.557,1,0.794996449753417
NFATC4,0.229260873220279,0.206571417584401,0.576,0.492,1,0.794996449753417
ESRRB,0.230801364489187,0.158272642077308,0.459,0.328,1,0.794996449753417
POU3F4,0.233904383496407,0.171865382348945,0.635,0.59,1,0.794996449753417
TBR1,0.233904383496407,-0.169424533284943,0.482,0.574,1,0.794996449753417
NFE2,0.237036853596931,0.263025597019676,0.541,0.426,1,0.794996449753417
ETV4,0.237036853596931,0.30988312688169,0.435,0.41,1,0.794996449753417
HOXD9,0.238614158044326,-0.244809499158401,0.576,0.639,1,0.794996449753417
HINFP,0.240198855178841,-0.272461456959061,0.576,0.607,1,0.794996449753417
TFDP1,0.240198855178841,-0.200361363917734,0.553,0.672,1,0.794996449753417
ELF2,0.243390465651139,0.14597267973739,0.553,0.426,1,0.794996449753417
FOSL2::JUN(var.2),0.246611759401057,0.287129454397062,0.612,0.525,1,0.794996449753417
ESX1,0.248233559914448,-0.227750169449574,0.553,0.607,1,0.794996449753417
TFAP2C,0.248233559914448,0.192240240380122,0.588,0.41,1,0.794996449753417
TFAP2C(var.3),0.249862807751745,0.151077490184347,0.459,0.393,1,0.794996449753417
LHX1,0.249862807751745,0.156721660264145,0.565,0.492,1,0.794996449753417
SOX12,0.249862807751745,-0.223571193583096,0.494,0.574,1,0.794996449753417
ZNF135,0.253143678920328,0.233675447614256,0.365,0.361,1,0.794996449753417
GLIS3,0.254795318519651,-0.188348071755886,0.435,0.525,1,0.794996449753417
ATOH1(var.2),0.254795318519651,0.176881344860421,0.565,0.475,1,0.794996449753417
ARNT::HIF1A,0.258121044925653,-0.261886655640555,0.4,0.426,1,0.794996449753417
POU2F1,0.258121044925653,0.158135069334428,0.565,0.557,1,0.794996449753417
RFX7,0.258121044925653,-0.197340576477139,0.424,0.492,1,0.794996449753417
TBX3,0.258121044925653,0.166823839878355,0.541,0.41,1,0.794996449753417
GFI1,0.259795146800781,0.133756823025645,0.482,0.377,1,0.794996449753417
KLF17,0.261476750831965,-0.180888153844656,0.565,0.656,1,0.794996449753417
TP63,0.263165864045056,0.181470718890435,0.529,0.426,1,0.794996449753417
SOX4,0.263165864045056,0.108832206573614,0.576,0.459,1,0.794996449753417
FOXA3,0.263165864045056,-0.199170547378422,0.459,0.508,1,0.794996449753417
ATF7,0.264862493260302,0.221781576245349,0.612,0.508,1,0.794996449753417
CEBPG(var.2),0.264862493260302,0.331039619641934,0.388,0.361,1,0.794996449753417
THRB(var.3),0.266566645091112,0.164533391978185,0.459,0.443,1,0.794996449753417
HNF4A,0.266566645091112,-0.179775545268714,0.412,0.508,1,0.794996449753417
IRF2,0.26827832594282,0.13543752890881,0.471,0.41,1,0.794996449753417
RHOXF1,0.271724299282581,0.146702510086987,0.553,0.41,1,0.794996449753417
ONECUT1,0.271724299282581,-0.148903965842952,0.459,0.557,1,0.794996449753417
POU2F2,0.273458603529967,0.211994848741011,0.576,0.525,1,0.794996449753417
ETS1,0.27520046031451,0.186662251710791,0.588,0.525,1,0.794996449753417
EOMES,0.276949874982982,0.167762585398647,0.494,0.443,1,0.794996449753417
CEBPD,0.276949874982982,0.197920452981545,0.318,0.311,1,0.794996449753417
TFAP2A(var.3),0.280471398281135,0.102544681896904,0.459,0.459,1,0.794996449753417
EVX1,0.280471398281135,-0.233931961453604,0.541,0.574,1,0.794996449753417
FOXE1,0.280471398281135,-0.257167891485369,0.435,0.525,1,0.794996449753417
BARHL1,0.280471398281135,-0.216678730935609,0.506,0.59,1,0.794996449753417
HEY1,0.282243516523179,-0.113190596562846,0.459,0.541,1,0.794996449753417
POU3F1,0.284023211871555,0.179110013037017,0.576,0.508,1,0.794996449753417
JUN::JUNB(var.2),0.284023211871555,0.212712579432052,0.553,0.443,1,0.794996449753417
GMEB2,0.285810488584879,0.174715547461498,0.518,0.443,1,0.794996449753417
THRB(var.2),0.285810488584879,0.167213248902025,0.494,0.459,1,0.794996449753417
ONECUT3,0.287605350700683,-0.159672915627112,0.424,0.443,1,0.794996449753417
CTCFL,0.287605350700683,-0.209418743721893,0.553,0.574,1,0.794996449753417
GLI2,0.291217846177643,-0.110584035911766,0.435,0.557,1,0.801482159262816
ZNF682,0.29486072613819,-0.135813885043803,0.529,0.59,1,0.807572783650705
YY1,0.298534014809266,-0.17617781349769,0.518,0.59,1,0.807572783650705
MIXL1,0.298534014809266,-0.166475909935519,0.506,0.59,1,0.807572783650705
SP8,0.298534014809266,-0.109428920560313,0.459,0.623,1,0.807572783650705
HESX1,0.3003820689868,-0.286085444741775,0.553,0.623,1,0.808806462904142
MLX,0.30410100816933,0.114402048349482,0.518,0.426,1,0.808806462904142
HOXC13,0.30410100816933,-0.218511409749482,0.541,0.607,1,0.808806462904142
LMX1B,0.30410100816933,-0.12713418131282,0.506,0.639,1,0.808806462904142
NRL,0.305971896938316,-0.14574656387611,0.471,0.574,1,0.810377450886837
TBX18,0.30785040061413,0.219155977155491,0.4,0.377,1,0.811955431619767
RREB1,0.309736520495756,-0.187518383554456,0.6,0.574,1,0.813540321468106
RFX5,0.317357179812865,-0.172042634296627,0.565,0.623,1,0.821870589965767
TFEB,0.319281391947237,0.0945199011382861,0.424,0.426,1,0.821870589965767
ZNF24,0.3212132231109,-0.127694862343907,0.412,0.525,1,0.821870589965767
CEBPA,0.323152672936939,0.201964460031808,0.318,0.344,1,0.821870589965767
PAX7,0.327054425898484,0.126159571200706,0.518,0.377,1,0.821870589965767
PKNOX2,0.330986643043727,0.13069053062592,0.541,0.377,1,0.821870589965767
ATF6,0.330986643043727,-0.188803487018936,0.506,0.541,1,0.821870589965767
NHLH2,0.330986643043727,-0.148320234523396,0.471,0.557,1,0.821870589965767
SMAD5,0.330986643043727,0.108611492577055,0.553,0.459,1,0.821870589965767
TEF,0.332964172182345,0.0515438749952179,0.447,0.344,1,0.821870589965767
MAF,0.334949312671851,-0.148560782438481,0.471,0.607,1,0.821870589965767
ATF2,0.33694206243366,-0.0907540328580141,0.553,0.623,1,0.821870589965767
PPARG,0.338942419141163,0.147841411893397,0.506,0.443,1,0.821870589965767
PAX6,0.338942419141163,-0.192256033206739,0.482,0.508,1,0.821870589965767
TGIF2,0.338942419141163,0.172735151885871,0.435,0.41,1,0.821870589965767
ZNF136,0.338942419141163,-0.186111023108956,0.412,0.541,1,0.821870589965767
FLI1,0.340950380218885,0.170705692797319,0.529,0.508,1,0.821870589965767
NR2C1,0.340950380218885,0.185679979473494,0.412,0.377,1,0.821870589965767
NKX2-8,0.342965942841662,0.176193792888776,0.494,0.492,1,0.821870589965767
ZSCAN4,0.342965942841662,-0.156991710431348,0.518,0.59,1,0.821870589965767
HOXA6,0.342965942841662,-0.124328146839557,0.553,0.689,1,0.821870589965767
KLF6,0.349058207966344,-0.121507753318977,0.471,0.574,1,0.821870589965767
HOXB13,0.349058207966344,-0.0416879922011284,0.494,0.574,1,0.821870589965767
FOXI1,0.351104143495699,-0.15439724488861,0.459,0.557,1,0.821870589965767
FOXL1,0.351104143495699,-0.15439724488861,0.459,0.557,1,0.821870589965767
FOXO4,0.351104143495699,-0.15439724488861,0.459,0.557,1,0.821870589965767
FOXO6,0.351104143495699,-0.15439724488861,0.459,0.557,1,0.821870589965767
FOXP3,0.351104143495699,-0.15439724488861,0.459,0.557,1,0.821870589965767
HSF4,0.353157662670914,0.113914022751542,0.529,0.475,1,0.821870589965767
ZNF384,0.353157662670914,0.0861299552341065,0.612,0.426,1,0.821870589965767
CDX4,0.353157662670914,-0.202447183652762,0.541,0.607,1,0.821870589965767
POU4F3,0.35521876115205,-0.173693669094883,0.518,0.639,1,0.823639105528379
BACH2(var.2),0.363538852392969,-0.138608990204514,0.565,0.623,1,0.826956188589691
SP2,0.363538852392969,-0.104937968001758,0.588,0.689,1,0.826956188589691
BCL6,0.365637773350653,0.110930039622026,0.588,0.508,1,0.826956188589691
ZNF282,0.367744242192435,0.109165300800681,0.471,0.459,1,0.826956188589691
HOXD4,0.367744242192435,-0.124298622864168,0.529,0.59,1,0.826956188589691
FOXA1,0.367744242192435,-0.161415041521884,0.388,0.525,1,0.826956188589691
MEF2C,0.369858252777891,0.12654685723021,0.494,0.393,1,0.826956188589691
HES2,0.371979798706715,-0.173391592282474,0.459,0.475,1,0.826956188589691
RARA::RXRA,0.374108873318095,0.0969989909342404,0.553,0.459,1,0.826956188589691
ATOH7,0.374108873318095,-0.116705424084038,0.482,0.508,1,0.826956188589691
PAX4,0.376245469690097,-0.183640972197633,0.529,0.59,1,0.826956188589691
KLF14,0.376245469690097,-0.121206720524084,0.565,0.639,1,0.826956188589691
TLX2,0.376245469690097,-0.183640972197633,0.529,0.59,1,0.826956188589691
LHX9,0.376245469690097,-0.183640972197633,0.529,0.59,1,0.826956188589691
PRRX2,0.376245469690097,-0.183640972197633,0.529,0.59,1,0.826956188589691
RFX2,0.378389580639074,-0.170643144233449,0.6,0.607,1,0.828791019185238
CEBPG,0.38054119871908,0.0116310383591954,0.376,0.361,1,0.830629582031647
ZBTB14,0.382700316221302,-0.252544725846343,0.518,0.59,1,0.83247182188345
HMBOX1,0.384866925173507,0.147471844060557,0.506,0.475,1,0.833323006720766
SP4,0.387041017339503,-0.131447184816761,0.518,0.557,1,0.833323006720766
MAX,0.387041017339503,0.18600144586428,0.506,0.41,1,0.833323006720766
CTCF,0.389222584218615,-0.229300083355695,0.612,0.672,1,0.835179307831808
PLAGL2,0.393608106788033,0.106102077082189,0.482,0.459,1,0.837956601829401
HES1,0.393608106788033,-0.174542254965216,0.376,0.541,1,0.837956601829401
SHOX,0.395812044150065,-0.165373975291309,0.612,0.574,1,0.837956601829401
TFAP2A(var.2),0.395812044150065,0.138932771894303,0.518,0.475,1,0.837956601829401
TBX6,0.4047020745132,0.195794843686069,0.447,0.426,1,0.853921377222851
NKX2-2,0.40694310117389,0.117674595452819,0.565,0.541,1,0.855797285857383
NR2F1,0.413710453560241,0.170877724868247,0.388,0.328,1,0.859090982328782
SOX13,0.413710453560241,0.192233022161915,0.482,0.459,1,0.859090982328782
HOXC10,0.415980957022577,-0.088347075997549,0.518,0.639,1,0.859090982328782
KLF15,0.415980957022577,-0.191371112385063,0.588,0.623,1,0.859090982328782
INSM1,0.422836457691486,0.120322329597681,0.506,0.443,1,0.859090982328782
NFE2L1,0.422836457691486,0.143208285483072,0.6,0.557,1,0.859090982328782
BARHL2,0.425136246273194,-0.104808866148637,0.541,0.59,1,0.859090982328782
NR4A2::RXRA,0.425136246273194,0.17650395846537,0.506,0.492,1,0.859090982328782
NFIC(var.2),0.427443324156236,-0.171255904414794,0.412,0.475,1,0.859090982328782
ZBTB32,0.427443324156236,-0.1036513661065,0.553,0.623,1,0.859090982328782
MYOD1,0.427443324156236,-0.164775392476403,0.447,0.541,1,0.859090982328782
PAX5,0.432079294220382,0.106962185152442,0.4,0.377,1,0.859090982328782
NEUROG1,0.432079294220382,0.09621783201265,0.6,0.492,1,0.859090982328782
GATA1,0.432079294220382,-0.147855305510808,0.718,0.639,1,0.859090982328782
NR2C2(var.2),0.434408158919515,-0.0936143649349566,0.424,0.508,1,0.859090982328782
OSR2,0.434408158919515,0.136069055420324,0.482,0.541,1,0.859090982328782
FIGLA,0.436744257955636,0.159463193328454,0.506,0.41,1,0.859090982328782
NR1H2::RXRA,0.439087576907878,-0.133115699297965,0.506,0.475,1,0.859090982328782
MGA,0.439087576907878,0.179781502981159,0.518,0.426,1,0.859090982328782
TBX15,0.439087576907878,0.179781502981159,0.518,0.426,1,0.859090982328782
ZNF140,0.439087576907878,0.100707424825824,0.518,0.426,1,0.859090982328782
FOSL1::JUN,0.441438101083114,0.143471811205777,0.494,0.41,1,0.859090982328782
ARGFX,0.441438101083114,-0.201694561313272,0.565,0.557,1,0.859090982328782
HOXB4,0.441438101083114,-0.129664449304185,0.576,0.623,1,0.859090982328782
NR4A1,0.443795815515816,0.024336083673832,0.529,0.475,1,0.859090982328782
SNAI2,0.443795815515816,-0.0924738586878054,0.341,0.492,1,0.859090982328782
GATA2,0.446160704967924,-0.493172289309059,0.694,0.607,1,0.861035750746023
DPRX,0.450911946614815,-0.0976014201599918,0.494,0.59,1,0.867560067499021
PLAG1,0.453298266969914,0.0533229927411012,0.506,0.475,1,0.869508493915016
PHOX2A,0.455691698664911,0.100243180285186,0.588,0.525,1,0.870138483600292
ZNF354C,0.458092225097772,-0.0747334047322818,0.388,0.492,1,0.870138483600292
RARA(var.2),0.458092225097772,0.121680155634197,0.624,0.574,1,0.870138483600292
POU1F1,0.46049982939352,0.188878651943901,0.518,0.508,1,0.870138483600292
RFX4,0.46049982939352,-0.120923555059826,0.588,0.639,1,0.870138483600292
JDP2,0.462914494404228,0.0723125618296001,0.471,0.426,1,0.870868249637507
MYBL2,0.46533620270903,-0.0774352409067441,0.541,0.525,1,0.870868249637507
FOSL2::JUND,0.46533620270903,0.119788715778,0.482,0.459,1,0.870868249637507
HES5,0.467764936614143,0.196263509720016,0.388,0.361,1,0.870868249637507
